chunk_id,text_content,source_document
09-¿Quién perdió_.txt_0008,"mientras en 1944 el café se cotizaba en 16 centavos de dólar la libra en la bolsa de nueva york, para 1957 estaba en 69,9 centavos.",09-¿Quién perdió_.txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0000,"los colombianos estaban cansados de la guerra. de ver pueblos arder, de ver menores de edad con armas en las manos, de la crueldad de las masacres, de los muertos descuartizados en los ríos, del odio, del señalamiento, de huir por las montañas y llegar a las ciudades a inventarse una vida imposible. ese cansancio se expresó cuando mayoritariamente votaron sí al frente nacional en el plebiscito de 1957, por imperfecto que este fuera. sin embargo, este arreglo entre los partidos liberal y conservador, para repartirse el poder de manera paritaria, desconoció que en la sociedad había otros actores políticos, especialmente de izquierda, como el partido comunista colombiano (pcc) y los líderes agrarios (o considerados bandoleros). en algunos de estos sectores se radicalizó la percepción de que las armas eran el único camino para obtener las reformas saboteadas en momentos anteriores.",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0001,"sin embargo, este arreglo entre los partidos liberal y conservador, para repartirse el poder de manera paritaria, desconoció que en la sociedad había otros actores políticos, especialmente de izquierda, como el partido comunista colombiano (pcc) y los líderes agrarios (o considerados bandoleros). en algunos de estos sectores se radicalizó la percepción de que las armas eran el único camino para obtener las reformas saboteadas en momentos anteriores. los ensayistas de la comisión histórica del conflicto y sus víctimas (chcv) difieren bastante en sus lecturas sobre lo que significó el frente nacional. sus valoraciones están enmarcadas en la caracterización del régimen político colombiano. para algunos de estos autores, en colombia ha existido una democracia simulada y, por tanto, el pacto bipartidista no significó un cambio sustancial dentro del régimen con respecto al sistema oligárquico anterior.",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0002,"sus valoraciones están enmarcadas en la caracterización del régimen político colombiano. para algunos de estos autores, en colombia ha existido una democracia simulada y, por tanto, el pacto bipartidista no significó un cambio sustancial dentro del régimen con respecto al sistema oligárquico anterior. más bien, fue un clásico pacto que unificó los distintos sectores de la clase dominante. para otros, hay que poner matices, por cuanto las formas de representación del frente nacional resultaron excluyentes y reiteraron el sesgo contra sectores como el de los campesinos y obreros, además de reforzar figuras como la de la provisión privada de seguridad o la conformación de autodefensas civiles. pero el frente también logró normalizar el país y crear un estado moderno por encima de los partidos; además, en su interior fue menos homogéneo de lo que se ha reconocido y, aunque hubo continuidades, también hubo rupturas.",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0003,"para otros, hay que poner matices, por cuanto las formas de representación del frente nacional resultaron excluyentes y reiteraron el sesgo contra sectores como el de los campesinos y obreros, además de reforzar figuras como la de la provisión privada de seguridad o la conformación de autodefensas civiles. pero el frente también logró normalizar el país y crear un estado moderno por encima de los partidos; además, en su interior fue menos homogéneo de lo que se ha reconocido y, aunque hubo continuidades, también hubo rupturas. de hecho, se presentó una pugnacidad dentro de los partidos y con nuevos movimientos y expresiones políticas y sociales . luego de estudiar los diversos informes y entrevistas que aluden al frente nacional, la comisión de la verdad reconoce que este merece ser observado desde dos perspectivas : la del retorno a la democracia después de una dictadura y la de la pacificación luego de una guerra civil. ambos objetivos, quizá, se neutralizaron mutuamente, lo que dio origen a la guerra insurgente y contrainsurgente cuyo inicio se explica por la concurrencia de varios procesos: 1) ausencia de una competencia electoral para el manejo del poder en un régimen centralista y presidencialista; 2) reparto de los recursos del estado de manera clientelista entre los dos partidos, dejando por fuera a los minoritarios; 3) nueva frustración con la reforma agraria; 4) autonomía militar en el manejo del orden público que desencadenó en represión; 5) injerencia directa de estados unidos en los conflictos nacionales; 6) consecuencias de la guerra fría que se expresaron regionalmente; 7) surgimiento de una ciudadanía urbana, que no estaba alineada con los partidos tradicionales y se movilizaba por derechos fundamentales insatisfechos; 8) fraude y corrupción.",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0004,"luego de estudiar los diversos informes y entrevistas que aluden al frente nacional, la comisión de la verdad reconoce que este merece ser observado desde dos perspectivas : la del retorno a la democracia después de una dictadura y la de la pacificación luego de una guerra civil. ambos objetivos, quizá, se neutralizaron mutuamente, lo que dio origen a la guerra insurgente y contrainsurgente cuyo inicio se explica por la concurrencia de varios procesos: 1) ausencia de una competencia electoral para el manejo del poder en un régimen centralista y presidencialista; 2) reparto de los recursos del estado de manera clientelista entre los dos partidos, dejando por fuera a los minoritarios; 3) nueva frustración con la reforma agraria; 4) autonomía militar en el manejo del orden público que desencadenó en represión; 5) injerencia directa de estados unidos en los conflictos nacionales; 6) consecuencias de la guerra fría que se expresaron regionalmente; 7) surgimiento de una ciudadanía urbana, que no estaba alineada con los partidos tradicionales y se movilizaba por derechos fundamentales insatisfechos; 8) fraude y corrupción. la lectura de varios sectores de las nacientes izquierdas sobre las condiciones domésticas y la influencia de lo que pasaba en américa latina y en el mundo en desarrollo impulsó a varios de estos a iniciar un ciclo de guerra insurgente que buscaba la toma del poder. otras expresiones que fueron excluidas del frente nacional sintieron la misma asfixia democrática pero optaron, tanto por razones pragmáticas como ideológicas, por mantenerse en la arena política sin recurrir a la violencia . en este sentido, la opción armada fue el resultado de una democracia restringida y de matrices ideológicas que abogaban por cambios radicales y violentos del sistema.",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0005,"otras expresiones que fueron excluidas del frente nacional sintieron la misma asfixia democrática pero optaron, tanto por razones pragmáticas como ideológicas, por mantenerse en la arena política sin recurrir a la violencia . en este sentido, la opción armada fue el resultado de una democracia restringida y de matrices ideológicas que abogaban por cambios radicales y violentos del sistema. el inicio del frente nacional estuvo marcado por la violencia que se sostuvo durante finales de los años cincuenta en el sur del tolima, cauca, huila y valle, y que provenían tanto de actores ilegales (cuadrillas de bandoleros, pájaros, grupos de autodefensas comunistas y otras expresiones insurgentes que tuvieron vida efímera) así como desde las fuerzas legales . en la gráfica 1 se presentan las tasas de homicidios por 100.000 habitantes , que criminalidad hasta 1963 fueron registradas por la revista de la policía nacional , y a partir de 1964, en la gráfica 2, por la naciente medicina legal. en términos de actores armados se produjo un proceso paulatino de reorganización y acumulación de fuerzas enfocado en el crecimiento y ampliación de las guerrillas en el territorio nacional.",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0006,"en la gráfica 1 se presentan las tasas de homicidios por 100.000 habitantes , que criminalidad hasta 1963 fueron registradas por la revista de la policía nacional , y a partir de 1964, en la gráfica 2, por la naciente medicina legal. en términos de actores armados se produjo un proceso paulatino de reorganización y acumulación de fuerzas enfocado en el crecimiento y ampliación de las guerrillas en el territorio nacional. los movimientos sociales y la izquierda también crecieron, a pesar de la represión oficial a las bases de la oposición política . se pasó de conflictos armados residuales en algunas regiones a un conflicto armado interno de carácter nacional. la mayoría de las guerrillas que surgieron en este periodo (1958-1978) apostaron por combinar las vías políticas y las armadas: mantenerse en la arena a través de movimientos sociales o políticos, en los que sus militantes actuaban de manera más o menos encubierta.",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0007,"se pasó de conflictos armados residuales en algunas regiones a un conflicto armado interno de carácter nacional. la mayoría de las guerrillas que surgieron en este periodo (1958-1978) apostaron por combinar las vías políticas y las armadas: mantenerse en la arena a través de movimientos sociales o políticos, en los que sus militantes actuaban de manera más o menos encubierta. esta combinación entre armas, elecciones y luchas sociales se convirtió en la excusa perfecta para la represión oficial. los cuatro gobiernos del pacto actuaron de manera similar en cuanto al manejo del orden público, bajo el estado de sitio, y mantuvieron alineada su política internacional con estados unidos, aunque tuvieron diferencias en torno a políticas económicas y sociales, especialmente respecto a la reforma agraria. también se desenvolvieron en contextos económicos diferentes, dependiendo del comportamiento de los precios del café .",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0008,"los cuatro gobiernos del pacto actuaron de manera similar en cuanto al manejo del orden público, bajo el estado de sitio, y mantuvieron alineada su política internacional con estados unidos, aunque tuvieron diferencias en torno a políticas económicas y sociales, especialmente respecto a la reforma agraria. también se desenvolvieron en contextos económicos diferentes, dependiendo del comportamiento de los precios del café . el fin del frente nacional supuso la esperanza del cambio y mayor democracia. sin embargo, la confrontación se siguió alimentando de la intolerancia y la falta de canales para la concertación. para 1978 la violencia ya tenía rostro de guerra.",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0009,"sin embargo, la confrontación se siguió alimentando de la intolerancia y la falta de canales para la concertación. para 1978 la violencia ya tenía rostro de guerra. se pasó de conflictos armados residuales en algunas regiones a un conflicto armado interno de carácter nacional. este año ocurrió uno de los mayores cierres del sistema: el gobierno permitió, bajo el estatuto de seguridad, la violación a los derechos humanos con métodos similares a los de las dictaduras que regían en el cono sur. sectores de la izquierda tomaron una decisión igualmente desproporcionada: preparar la insurrección para la toma del poder.",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0010,"este año ocurrió uno de los mayores cierres del sistema: el gobierno permitió, bajo el estatuto de seguridad, la violación a los derechos humanos con métodos similares a los de las dictaduras que regían en el cono sur. sectores de la izquierda tomaron una decisión igualmente desproporcionada: preparar la insurrección para la toma del poder. pero en esa lucha por el poder estaba emergiendo un actor que cambió la dinámica del conflicto armado interno: el narcotráfico. para 1982 era claro que, si no se paraba la guerra, colombia se desangraría.",10-De la paz política a la guerra insurgente (1958-1978).txt
10-De la paz política a la guerra insurgente (1958-1978).txt_0011,"para 1982 era claro que, si no se paraba la guerra, colombia se desangraría.",10-De la paz política a la guerra insurgente (1958-1978).txt
11-Los paradigmas de la Guerra Fría.txt_0000,"el 19 de agosto de 1961, miles de soldados y trabajadores del lado oriental de berlín empezaron a levantar un muro que, aunque burdo, impedía los movimientos de las personas de un lado a otro de la capital alemana. en pocas semanas, el muro había sido elevado tanto que no podía ser escalado, además estaba cubierto de alambradas, puestos de vigilancia, tapias y gendarmes que lo volvieron infranqueable. a un costado estaban apostados los tanques de guerra soviéticos; al otro, los de estados unidos. el muro de berlín se convertiría desde entonces y hasta finales de 1989 en el símbolo de la guerra fría . la segunda guerra mundial dejó dividido al mundo en dos modelos: uno que promovía el capitalismo y la democracia liberal, en cabeza de estados unidos, y otro que abogaba por el socialismo y el comunismo, liderado por la unión soviética y la china de mao zedong.",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0001,"el muro de berlín se convertiría desde entonces y hasta finales de 1989 en el símbolo de la guerra fría . la segunda guerra mundial dejó dividido al mundo en dos modelos: uno que promovía el capitalismo y la democracia liberal, en cabeza de estados unidos, y otro que abogaba por el socialismo y el comunismo, liderado por la unión soviética y la china de mao zedong. ese mundo bipolar se había enfrentado en la guerra de corea (1950-1953), la cual dejó más de un millón de muertos y ningún ganador. lo que tomaba cuerpo con el muro de berlín era diferente: una guerra preventiva en la que el espionaje, la propaganda, las conspiraciones y la presión económica y política serían formas privilegiadas de lucha. la idea de amigo-enemigo había quedado demarcada de manera tajante y sentimientos como la desconfianza, el miedo y el desprecio por el otro hicieron mella en la cultura política de toda una generación.",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0002,"lo que tomaba cuerpo con el muro de berlín era diferente: una guerra preventiva en la que el espionaje, la propaganda, las conspiraciones y la presión económica y política serían formas privilegiadas de lucha. la idea de amigo-enemigo había quedado demarcada de manera tajante y sentimientos como la desconfianza, el miedo y el desprecio por el otro hicieron mella en la cultura política de toda una generación. esos muros mentales duraron más que la propia cortina de hierro, bajo la noción del enemigo interno y el enemigo de clase. estados unidos y la unión soviética no se atacaron directamente dado que la guerra nuclear era una amenaza latente, pero trasladaron sus disputas a los países donde existían guerras civiles, luchas contra el colonialismo o las dictaduras en áfrica, asia y américa latina . en este contexto, las potencias occidentales que tenían colonias construyeron un cuerpo doctrinario de técnicas contrainsurgentes que tuvieron como laboratorios a malasia y kenia (por gran bretaña); argelia e indochina (francia), y corea y vietnam (estados unidos), y luego se extendieron a prácticamente todos los países bajo su órbita.",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0003,"estados unidos y la unión soviética no se atacaron directamente dado que la guerra nuclear era una amenaza latente, pero trasladaron sus disputas a los países donde existían guerras civiles, luchas contra el colonialismo o las dictaduras en áfrica, asia y américa latina . en este contexto, las potencias occidentales que tenían colonias construyeron un cuerpo doctrinario de técnicas contrainsurgentes que tuvieron como laboratorios a malasia y kenia (por gran bretaña); argelia e indochina (francia), y corea y vietnam (estados unidos), y luego se extendieron a prácticamente todos los países bajo su órbita. al mismo tiempo, en los años sesenta se vivía un sisma cultural. en estados unidos se daba la lucha por los derechos civiles de los negros, y el feminismo se convertía en la revolución pacífica que cambiaría la vida de millones de mujeres y sus familias. los jóvenes, hastiados de la guerra y del sistema, estaban haciendo revoluciones culturales como la del mayo francés; incluso, la iglesia católica , consciente de que había un despertar de la sociedad, se renovaba a sí misma con el concilio vaticano ii que daría paso a la teología de la liberación o la opción preferencial por los pobres .",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0004,"en estados unidos se daba la lucha por los derechos civiles de los negros, y el feminismo se convertía en la revolución pacífica que cambiaría la vida de millones de mujeres y sus familias. los jóvenes, hastiados de la guerra y del sistema, estaban haciendo revoluciones culturales como la del mayo francés; incluso, la iglesia católica , consciente de que había un despertar de la sociedad, se renovaba a sí misma con el concilio vaticano ii que daría paso a la teología de la liberación o la opción preferencial por los pobres . el 1 de enero de 1959 triunfó la revolución cubana. los guerrilleros liderados por fidel castro derrocaron al dictador fulgencio batista bajo condiciones excepcionales. los revolucionarios nacionalizaron empresas y expropiaron grandes extensiones de tierra para hacer una reforma agraria .",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0005,"los guerrilleros liderados por fidel castro derrocaron al dictador fulgencio batista bajo condiciones excepcionales. los revolucionarios nacionalizaron empresas y expropiaron grandes extensiones de tierra para hacer una reforma agraria . aunque los cubanos ofrecieron indemnizaciones, los empresarios estadounidenses no las aceptaron. estados unidos declaró la revolución como una amenaza para sus intereses e impuso el embargo político y económico que pervive hasta hoy. para 1961 estados unidos apoyó la invasión de la isla por parte de los opositores de la revolución en la bahía de cochinos, lo cual llevó a castro a buscar el apoyo de la urss y declarar a cuba como un país socialista.",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0006,"estados unidos declaró la revolución como una amenaza para sus intereses e impuso el embargo político y económico que pervive hasta hoy. para 1961 estados unidos apoyó la invasión de la isla por parte de los opositores de la revolución en la bahía de cochinos, lo cual llevó a castro a buscar el apoyo de la urss y declarar a cuba como un país socialista. a renglón seguido se produjo la crisis de los misiles en octubre de 1962, lo que puso al planeta en vilo ante el riesgo inminente de que se produjera una guerra nuclear. excepto por cuba, para entonces américa latina no era un área de expansión para la urss, cuyos intereses estaban centrados en europa y asia. su apoyo a los partidos comunistas era político e ideológico, y se enmarcaba en la doctrina de la coexistencia pacífica y, por supuesto, en las lógicas de espionaje y propaganda propias de la guerra fría.",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0007,"excepto por cuba, para entonces américa latina no era un área de expansión para la urss, cuyos intereses estaban centrados en europa y asia. su apoyo a los partidos comunistas era político e ideológico, y se enmarcaba en la doctrina de la coexistencia pacífica y, por supuesto, en las lógicas de espionaje y propaganda propias de la guerra fría. otra cosa eran los cubanos. al lado de castro estaba ernesto che guevara, quien tuvo una gran influencia en la izquierda de los años sesenta. guevara era un defensor de la dimensión internacional de la revolución.",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0008,"al lado de castro estaba ernesto che guevara, quien tuvo una gran influencia en la izquierda de los años sesenta. guevara era un defensor de la dimensión internacional de la revolución. él mismo era argentino de nacimiento, pero había sido guerrillero en guatemala, cuba y luego en congo y bolivia, donde fue asesinado . su intención era desplegarse por la cordillera de los andes, ubicar a lo largo de esta cadena montañosa puntos estratégicos para la lucha armada revolucionaria, como lo había hecho en la sierra maestra de cuba aplicando la táctica del foquismo . este panorama internacional permitió acentuar en colombia la oposición, así como la difusión de ideas sobre una revolución.",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0009,"su intención era desplegarse por la cordillera de los andes, ubicar a lo largo de esta cadena montañosa puntos estratégicos para la lucha armada revolucionaria, como lo había hecho en la sierra maestra de cuba aplicando la táctica del foquismo . este panorama internacional permitió acentuar en colombia la oposición, así como la difusión de ideas sobre una revolución. cuba desempeñó un papel de apoyo político y militar para las guerrillas colombianas hasta los años ochenta. en diversos testimonios para la comisión de la verdad, miembros de los grupos armados (farc-ep, eln, epl y m-19) admitieron que recibieron entrenamiento militar en la isla y en otros países del eje socialista , así como apoyo logístico y protección humanitaria cuando la necesitaron . esto lo ratifican los informes militares sobre el conflicto: todas las guerrillas colombianas, sin distinción alguna, adoptaron un componente internacional a la práctica de la tesis de la combinación de todas las formas de lucha.",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0010,"en diversos testimonios para la comisión de la verdad, miembros de los grupos armados (farc-ep, eln, epl y m-19) admitieron que recibieron entrenamiento militar en la isla y en otros países del eje socialista , así como apoyo logístico y protección humanitaria cuando la necesitaron . esto lo ratifican los informes militares sobre el conflicto: todas las guerrillas colombianas, sin distinción alguna, adoptaron un componente internacional a la práctica de la tesis de la combinación de todas las formas de lucha. la lucha armada también tuvo un matiz de lucha internacional, deseo de reconocimiento de estatus de beligerancia por parte de los países socialistas, y en el mejor de los casos, un apoyo o entrenamiento militar, ideológico . esta influencia, que no se puede negar, no significa que la guerra insurgente en colombia haya sido exportada. las condiciones sociales y políticas del país y las decisiones que tomaron los principales actores implicados desencadenaron una guerra que escaló a lo largo de varias décadas.",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0011,"esta influencia, que no se puede negar, no significa que la guerra insurgente en colombia haya sido exportada. las condiciones sociales y políticas del país y las decisiones que tomaron los principales actores implicados desencadenaron una guerra que escaló a lo largo de varias décadas. en 1966, según estados unidos: los países comunistas y/o aliados apoyan a los insurgentes en diversos niveles al proporcionar una ideología, una doctrina de operaciones, generalmente asistencia financiera, y cuadros nativos entrenados en la unión soviética, vietnam del norte o, más recientemente, china y cuba. se pueden proporcionar refugios seguros a las fuerzas insurgentes . los gobiernos de la región estaban alineados con la política de seguridad y defensa estadounidense , la cual había transformado la doctrina prusiana/chilena de defensa nacional en una guerra contrainsurgente que, como señala gonzalo bermúdez, equivalía a una unificación ideológica abstracta del enemigo: el comunismo personificaba a todas aquellas fuerzas que parecían atentar contra el orden establecido, la seguridad hemisférica y la propia seguridad de los estados unidos en américa latina .",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0012,"se pueden proporcionar refugios seguros a las fuerzas insurgentes . los gobiernos de la región estaban alineados con la política de seguridad y defensa estadounidense , la cual había transformado la doctrina prusiana/chilena de defensa nacional en una guerra contrainsurgente que, como señala gonzalo bermúdez, equivalía a una unificación ideológica abstracta del enemigo: el comunismo personificaba a todas aquellas fuerzas que parecían atentar contra el orden establecido, la seguridad hemisférica y la propia seguridad de los estados unidos en américa latina . la injerencia directa de washington en la política y la economía, que fue tolerada por gran parte de las élites criollas, siguió alimentando el sentimiento antiimperialista en sectores liberales y en las izquierdas. durante el último siglo, colombia ha mantenido una disciplinada alineación con estados unidos y sus intereses en materia de seguridad y política exterior, pero vale la pena aclarar que esta injerencia casi siempre ha sido motivada por invitación de los gobiernos colombianos , en el marco de las drásticas asimetrías de poder entre ambos países. esta adhesión fue continuada por el frente nacional, especialmente por alberto lleras camargo (1958-1962), quien mantuvo la postura de pacificar al país.",11-Los paradigmas de la Guerra Fría.txt
11-Los paradigmas de la Guerra Fría.txt_0013,"durante el último siglo, colombia ha mantenido una disciplinada alineación con estados unidos y sus intereses en materia de seguridad y política exterior, pero vale la pena aclarar que esta injerencia casi siempre ha sido motivada por invitación de los gobiernos colombianos , en el marco de las drásticas asimetrías de poder entre ambos países. esta adhesión fue continuada por el frente nacional, especialmente por alberto lleras camargo (1958-1962), quien mantuvo la postura de pacificar al país.",11-Los paradigmas de la Guerra Fría.txt
12-Pacificación sin paz.txt_0000,"pocas horas antes de las elecciones que daban inicio al frente nacional, un grupo de militares pretendió dar un golpe de estado. las tropas leales a la junta militar y al inminente nuevo presidente, alberto lleras camargo (1958-1962), apaciguaron la tormenta temporalmente, pero quedaba claro que lleras no tenía garantizada la lealtad de los militares . este era apenas uno de los tres principales desafíos del frente nacional. el segundo era la persistencia de la violencia: para entonces se calculaba que había 200 grupos armados, la mayoría de ellos considerados bandoleros . y el tercero consistía en que una parte importante del sector rural, sobre todo en el centro del país, estaba destruida física y moralmente por la guerra.",12-Pacificación sin paz.txt
12-Pacificación sin paz.txt_0001,"el segundo era la persistencia de la violencia: para entonces se calculaba que había 200 grupos armados, la mayoría de ellos considerados bandoleros . y el tercero consistía en que una parte importante del sector rural, sobre todo en el centro del país, estaba destruida física y moralmente por la guerra. colombia necesitaba una especie de plan marshall para su reconstrucción. el problema era que el precio del café, que representaba el principal ingreso para la economía, estaba cayendo y el déficit fiscal iba en aumento . para el año 1962, del archivo de la presidencia de la república se analizaron los reportes oficiales entregados al presidente alberto lleras camargo sobre las zonas de violencia, así como la presencia de las llamadas cuadrillas de bandoleros, registrándose tres categorías cuadrillas en actividad, cuadrillas en receso y focos de agitación comunista.",12-Pacificación sin paz.txt
12-Pacificación sin paz.txt_0002,"el problema era que el precio del café, que representaba el principal ingreso para la economía, estaba cayendo y el déficit fiscal iba en aumento . para el año 1962, del archivo de la presidencia de la república se analizaron los reportes oficiales entregados al presidente alberto lleras camargo sobre las zonas de violencia, así como la presencia de las llamadas cuadrillas de bandoleros, registrándose tres categorías cuadrillas en actividad, cuadrillas en receso y focos de agitación comunista. estas cuadrillas se definían para la época como fracciones irregulares que no podían ser consideradas guerrillas, sino delincuentes bandoleros. apenas una semana después de ser elegido, el 9 de mayo de 1958, lleras camargo expuso frente al cuerpo de oficiales del ejército las bases de la relación entre el poder civil y militar durante su gobierno. en su famoso discurso del teatro patria, los llamó a mantener la disciplina y alejarse de la política: la política es el arte de la controversia, por excelencia.",12-Pacificación sin paz.txt
12-Pacificación sin paz.txt_0003,"apenas una semana después de ser elegido, el 9 de mayo de 1958, lleras camargo expuso frente al cuerpo de oficiales del ejército las bases de la relación entre el poder civil y militar durante su gobierno. en su famoso discurso del teatro patria, los llamó a mantener la disciplina y alejarse de la política: la política es el arte de la controversia, por excelencia. la milicia, el de la disciplina. cuando las fuerzas armadas entran a la política lo primero que se quebranta es su unidad, porque se abre la controversia en sus filas. el mantenerlas apartadas de la deliberación pública no es un capricho de la constitución, sino una necesidad de su función.",12-Pacificación sin paz.txt
12-Pacificación sin paz.txt_0004,"cuando las fuerzas armadas entran a la política lo primero que se quebranta es su unidad, porque se abre la controversia en sus filas. el mantenerlas apartadas de la deliberación pública no es un capricho de la constitución, sino una necesidad de su función. si entran a deliberar, entran armadas. no hay mucho peligro en las controversias de civiles, cuando la gente está desarmada. pero si alguien tiene a sus órdenes, para resolver la disputa, cuando ya carezca de argumentos o pierda la paciencia, una ametralladora, un fusil, una compañía o las fuerzas armadas, irá todo a los extremos, se volverá más violento, será irrazonable, no buscará el entendimiento sino el aplastamiento, y todo acabará en una batalla .",12-Pacificación sin paz.txt
12-Pacificación sin paz.txt_0005,"no hay mucho peligro en las controversias de civiles, cuando la gente está desarmada. pero si alguien tiene a sus órdenes, para resolver la disputa, cuando ya carezca de argumentos o pierda la paciencia, una ametralladora, un fusil, una compañía o las fuerzas armadas, irá todo a los extremos, se volverá más violento, será irrazonable, no buscará el entendimiento sino el aplastamiento, y todo acabará en una batalla . el discurso fue más allá y les dio a los militares la responsabilidad sobre sus actos: si el ejército, la marina, la aviación, la policía se engrandecen, como yo creo que ocurrirá, si se hacen más dignas de admiración y el respeto de los colombianos, será porque han adquirido por sí solas ese título, sin presión, ni intriga, obstáculos por parte del gobierno. si fallan, será solo su culpa. así entiendo yo el gran contrato recíproco entre el gobierno civil y las fuerzas armadas .",12-Pacificación sin paz.txt
12-Pacificación sin paz.txt_0006,"si fallan, será solo su culpa. así entiendo yo el gran contrato recíproco entre el gobierno civil y las fuerzas armadas . pero ese poder que adquiría el estamento militar, al obtener el monopolio de las armas, se regularía bajo las lógicas internas del honor, la disciplina y la justicia militar: las faltas serán juzgadas por las fuerzas armadas, como lo disponen los reglamentos y los códigos. el gobierno exigirá inflexiblemente que haya justicia, que no haya impunidad, que no haya complacencias, ni tolerancias, ni personalismos. pero confiará a las fuerzas armadas su propio honor, su disciplina, su eficacia.",12-Pacificación sin paz.txt
12-Pacificación sin paz.txt_0007,"el gobierno exigirá inflexiblemente que haya justicia, que no haya impunidad, que no haya complacencias, ni tolerancias, ni personalismos. pero confiará a las fuerzas armadas su propio honor, su disciplina, su eficacia. el gobierno próximo defenderá en el campo político a las fuerzas armadas contra cualquier ataque, contra todo agravio, contra toda injusticia. ya he dicho que considero que es injusto y aberrante que mientras los civiles se perdonan, se amnistían y se abrazan, y borran todos los agravios que se hicieron, haya quienes piensen que se puede atacar a miembros de las fuerzas armadas por acciones que condujeron bajo órdenes superiores del gobierno, en condiciones tremendas de peligro y en medio de una situación de locura y confusión colectivas. si hay algo que castigar, que depurar, que corregir, se castigará, se corregirá, se depurará por las propias fuerzas armadas, por su justicia, por las reglas de su disciplina excepcional y no con intervención de acciones políticas parciales y parcializadas .",12-Pacificación sin paz.txt
12-Pacificación sin paz.txt_0008,"ya he dicho que considero que es injusto y aberrante que mientras los civiles se perdonan, se amnistían y se abrazan, y borran todos los agravios que se hicieron, haya quienes piensen que se puede atacar a miembros de las fuerzas armadas por acciones que condujeron bajo órdenes superiores del gobierno, en condiciones tremendas de peligro y en medio de una situación de locura y confusión colectivas. si hay algo que castigar, que depurar, que corregir, se castigará, se corregirá, se depurará por las propias fuerzas armadas, por su justicia, por las reglas de su disciplina excepcional y no con intervención de acciones políticas parciales y parcializadas . este discurso puede considerarse el segundo pacto del frente nacional, ya no entre partidos, sino entre estos y las fuerzas armadas. un pacto que dividió las aguas de la política y el orden público, y delegó la política de seguridad en el estamento castrense y lo acompañó, además, como lo expresó el propio lleras, de privilegios, honras, fueros que no tienen los demás ciudadanos comunes . si bien así se alejaba el riesgo de un ruido de sables, se convertía a los militares en un cuarto poder.",12-Pacificación sin paz.txt
12-Pacificación sin paz.txt_0009,"un pacto que dividió las aguas de la política y el orden público, y delegó la política de seguridad en el estamento castrense y lo acompañó, además, como lo expresó el propio lleras, de privilegios, honras, fueros que no tienen los demás ciudadanos comunes . si bien así se alejaba el riesgo de un ruido de sables, se convertía a los militares en un cuarto poder. en las décadas siguientes esta separación se convirtió en fuente de disputas durante los procesos de paz y las treguas , y excusa para alentar la impunidad. esta delegación del orden público originó también una ambigüedad en el manejo de los conflictos sociales, dado que bajo este concepto se cubre desde un ataque armado hasta una huelga. en la constitución de 1886, la noción de orden público estuvo ligada a los principios de la regeneración, que implantó un orden social basado en la exclusión de los contrarios políticos y en la persecución de todo lo que pudiera ser visto como protesta social .",12-Pacificación sin paz.txt
